variable;localidad;year_start;year_end;mean;std;n;confidence_level;ci_lower;ci_upper
O3;USME;2020;2020;20.26390074356373;21.247325500683615;20061;90%;20.01714044018451;20.510661046942953
O3;USME;2020;2020;20.26390074356373;21.247325500683615;20061;99%;19.877456905315093;20.65034458181237
O3;USME;2020;2021;20.425535708843466;19.83873516989795;28612;95%;20.19565298430968;20.65541843337725
O3;USME;2020;2021;20.425535708843466;19.83873516989795;28612;90%;20.232613959755763;20.618457457931168
O3;USME;2020;2021;20.425535708843466;19.83873516989795;28612;99%;20.123411222316427;20.727660195370504
O3;USME;2020;2022;21.71975110910612;20.017985752510057;36952;95%;21.515641374432647;21.923860843779593
O3;USME;2020;2022;21.71975110910612;20.017985752510057;36952;90%;21.54845813649021;21.89104408172203
O3;USME;2020;2022;21.71975110910612;20.017985752510057;36952;99%;21.451500377560333;21.988001840651908
O3;USME;2020;2023;22.51752738936355;19.96534038131073;45391;95%;22.33385176898695;22.70120300974015
O3;USME;2020;2023;22.51752738936355;19.96534038131073;45391;90%;22.363382913994723;22.671671864732378
O3;USME;2020;2023;22.51752738936355;19.96534038131073;45391;99%;22.276132992031982;22.75892178669512
O3;USME;2021;2021;20.8047380288618;16.050973989733567;8551;95%;20.46448459794454;21.144991459779057
O3;USME;2021;2021;20.8047380288618;16.050973989733567;8551;90%;20.51919783331154;21.090278224412057
O3;USME;2021;2021;20.8047380288618;16.050973989733567;8551;99%;20.35753268970716;21.251943368016438
O3;USME;2021;2022;23.448826603934485;18.30262271897144;16891;95%;23.172791153483246;23.724862054385724
O3;USME;2021;2022;23.448826603934485;18.30262271897144;16891;90%;23.217174246484245;23.680478961384726
O3;USME;2021;2022;23.448826603934485;18.30262271897144;16891;99%;23.086039527504994;23.811613680363976
O3;USME;2021;2023;24.30236766340185;18.697028869026543;25330;95%;24.07210482793132;24.53263049887238
O3;USME;2021;2023;24.30236766340185;18.697028869026543;25330;90%;24.1091271668703;24.495608159933397
O3;USME;2021;2023;24.30236766340185;18.697028869026543;25330;99%;23.99974265700998;24.60499266979372
O3;USME;2022;2022;26.15980998588251;19.99540890747794;8340;95%;25.730611287984942;26.58900868378008
O3;USME;2022;2022;26.15980998588251;19.99540890747794;8340;90%;25.799627351487665;26.519992620277357
O3;USME;2022;2022;26.15980998588251;19.99540890747794;8340;99%;25.595700035402146;26.723919936362876
O3;USME;2022;2023;26.084847608866536;19.673391448626308;16779;95%;25.78714981350216;26.38254540423091
O3;USME;2022;2023;26.084847608866536;19.673391448626308;16779;90%;25.835015972204722;26.33467924552835
O3;USME;2022;2023;26.084847608866536;19.673391448626308;16779;99%;25.69359010017603;26.47610511755704
O3;USME;2023;2023;26.010764634069375;19.35078768422989;8439;95%;25.59784689002808;26.42368237811067
O3;USME;2023;2023;26.010764634069375;19.35078768422989;8439;90%;25.664244803039427;26.357284465099323
O3;USME;2023;2023;26.010764634069375;19.35078768422989;8439;99%;25.468053809584607;26.553475458554143
PM10;TODAS;2020;2020;33.331637035071864;21.918725841685653;125720;95%;33.210475326034874;33.452798744108854
PM10;TODAS;2020;2020;33.331637035071864;21.918725841685653;125720;90%;33.229955153182715;33.433318916961014
PM10;TODAS;2020;2020;33.331637035071864;21.918725841685653;125720;99%;33.172402673248655;33.49087139689507
PM10;TODAS;2020;2021;31.965443786262238;21.860313021663533;282854;95%;31.884882727829424;32.046004844695055
PM10;TODAS;2020;2021;31.965443786262238;21.860313021663533;282854;90%;31.897834882649455;32.03305268987502
PM10;TODAS;2020;2021;31.965443786262238;21.860313021663533;282854;99%;31.859568347214097;32.071319225310376
PM10;TODAS;2020;2022;32.43484431706425;21.74822000111986;419384;95%;32.36902291435699;32.500665719771504
PM10;TODAS;2020;2022;32.43484431706425;21.74822000111986;419384;90%;32.379605292002125;32.49008334212637
PM10;TODAS;2020;2022;32.43484431706425;21.74822000111986;419384;99%;32.34834018660088;32.521348447527615
PM10;TODAS;2020;2023;31.894368941823156;21.538574478656273;561003;95%;31.838007331561037;31.950730552085275
PM10;TODAS;2020;2023;31.894368941823156;21.538574478656273;561003;90%;31.847068811380126;31.941669072266187
PM10;TODAS;2020;2023;31.894368941823156;21.538574478656273;561003;99%;31.82029713786261;31.968440745783703
PM10;TODAS;2021;2021;30.872377898291795;21.75183133613238;157134;95%;30.764827461041182;30.979928335542407
PM10;TODAS;2021;2021;30.872377898291795;21.75183133613238;157134;90%;30.782118889210867;30.962636907372723
PM10;TODAS;2021;2021;30.872377898291795;21.75183133613238;157134;99%;30.73103203616758;31.01372376041601
PM10;TODAS;2021;2022;32.05091989831386;21.66350689028877;293664;95%;31.97256732082374;32.12927247580397
PM10;TODAS;2021;2022;32.05091989831386;21.66350689028877;293664;90%;31.985164406042895;32.116675390584824
PM10;TODAS;2021;2022;32.05091989831386;21.66350689028877;293664;99%;31.9479469117402;32.15389288488752
PM10;TODAS;2021;2023;31.479252007131862;21.409597328427168;435283;95%;31.415649835454808;31.542854178808916
PM10;TODAS;2021;2023;31.479252007131862;21.409597328427168;435283;90%;31.42587541687908;31.532628597384644
PM10;TODAS;2021;2023;31.479252007131862;21.409597328427168;435283;99%;31.395664450568628;31.562839563695096
PM10;TODAS;2022;2022;33.40731789605405;21.481601975775572;136530;95%;33.293370458951856;33.52126533315625
PM10;TODAS;2022;2022;33.40731789605405;21.481601975775572;136530;90%;33.31169039124805;33.50294540086006
PM10;TODAS;2022;2022;33.40731789605405;21.481601975775572;136530;99%;33.25756481323525;33.55707097887286
PM10;TODAS;2022;2023;31.822091838367914;21.206183305575035;278149;95%;31.743283215140593;31.900900461595235
PM10;TODAS;2022;2023;31.822091838367914;21.206183305575035;278149;90%;31.755953624387175;31.888230052348653
PM10;TODAS;2022;2023;31.822091838367914;21.206183305575035;278149;99%;31.71851949093645;31.925664185799377
PM10;TODAS;2023;2023;30.29382999740106;20.823366662350292;141619;95%;30.185376893121582;30.402283101680535
PM10;TODAS;2023;2023;30.29382999740106;20.823366662350292;141619;90%;30.202813465659357;30.38484652914276
PM10;TODAS;2023;2023;30.29382999740106;20.823366662350292;141619;99%;30.15129775503729;30.436362239764826
PM10;BARRIOS UNIDOS;2020;2020;25.975968264612657;13.954351645181022;30513;95%;25.819389620675796;26.132546908549518
PM10;BARRIOS UNIDOS;2020;2020;25.975968264612657;13.954351645181022;30513;90%;25.844564547345;26.107371981880313
PM10;BARRIOS UNIDOS;2020;2020;25.975968264612657;13.954351645181022;30513;99%;25.770184334787857;26.181752194437458
PM10;BARRIOS UNIDOS;2020;2021;24.96246992641249;13.99983316547257;41618;95%;24.827963517077347;25.09697633574763
PM10;BARRIOS UNIDOS;2020;2021;24.96246992641249;13.99983316547257;41618;90%;24.849589359587487;25.07535049323749
PM10;BARRIOS UNIDOS;2020;2021;24.96246992641249;13.99983316547257;41618;99%;24.78569557364253;25.139244279182446
PM10;BARRIOS UNIDOS;2020;2022;25.038858349503673;14.044589059553429;50134;95%;24.915916020976407;25.16180067803094
PM10;BARRIOS UNIDOS;2020;2022;25.038858349503673;14.044589059553429;50134;90%;24.935682479400377;25.14203421960697
PM10;BARRIOS UNIDOS;2020;2022;25.038858349503673;14.044589059553429;50134;99%;24.87728249072119;25.200434208286158
PM10;BARRIOS UNIDOS;2020;2023;24.825993625161136;14.175207106341524;58726;95%;24.71134436812781;24.94064288219446
PM10;BARRIOS UNIDOS;2020;2023;24.825993625161136;14.175207106341524;58726;90%;24.729777400881808;24.922209849440463
PM10;BARRIOS UNIDOS;2020;2023;24.825993625161136;14.175207106341524;58726;99%;24.675317168735635;24.976670081586636
PM10;BARRIOS UNIDOS;2021;2021;22.177699571302018;13.745119850228619;11105;95%;21.92202668024928;22.433372462354754
PM10;BARRIOS UNIDOS;2021;2021;22.177699571302018;13.745119850228619;11105;90%;21.963137605120796;22.39226153748324
PM10;BARRIOS UNIDOS;2021;2021;22.177699571302018;13.745119850228619;11105;99%;21.841667299602854;22.51373184300118
PM10;BARRIOS UNIDOS;2021;2022;23.5815404329999;14.060585933411783;19621;95%;23.384789077210176;23.778291788789627
PM10;BARRIOS UNIDOS;2021;2022;23.5815404329999;14.060585933411783;19621;90%;23.41642388015887;23.746656985840932
PM10;BARRIOS UNIDOS;2021;2022;23.5815404329999;14.060585933411783;19621;99%;23.322956115961993;23.84012475003781
PM10;BARRIOS UNIDOS;2021;2023;23.582269945524644;14.306832770491889;28213;95%;23.415320265857982;23.749219625191305
PM10;BARRIOS UNIDOS;2021;2023;23.582269945524644;14.306832770491889;28213;90%;23.44216276802931;23.722377123019978
PM10;BARRIOS UNIDOS;2021;2023;23.582269945524644;14.306832770491889;28213;99%;23.36285544292843;23.801684448120856
PM10;BARRIOS UNIDOS;2022;2022;25.412171335906788;14.256237225366085;8516;95%;25.109342717534616;25.71499995427896
PM10;BARRIOS UNIDOS;2022;2022;25.412171335906788;14.256237225366085;8516;90%;25.158038024547082;25.666304647266493
PM10;BARRIOS UNIDOS;2022;2022;25.412171335906788;14.256237225366085;8516;99%;25.014154422158306;25.81018824965527
PM10;BARRIOS UNIDOS;2022;2023;24.49399276559375;14.58812218447263;17108;95%;24.27537845337958;24.712607077807917
PM10;BARRIOS UNIDOS;2022;2023;24.49399276559375;14.58812218447263;17108;90%;24.310528897036093;24.677456634151405
PM10;BARRIOS UNIDOS;2022;2023;24.49399276559375;14.58812218447263;17108;99%;24.206673127987337;24.78131240320016
PM10;BARRIOS UNIDOS;2023;2023;23.58393588654512;14.854710039044349;8592;95%;23.269793653489423;23.898078119600818
PM10;BARRIOS UNIDOS;2023;2023;23.58393588654512;14.854710039044349;8592;90%;23.320308129325472;23.84756364376477
PM10;BARRIOS UNIDOS;2023;2023;23.58393588654512;14.854710039044349;8592;99%;23.17104944270123;23.996822330389012
PM10;BOSA;2020;2020;37.59657687991022;20.16299902158951;1782;95%;36.65978177455598;38.53337198526445
PM10;BOSA;2020;2020;37.59657687991022;20.16299902158951;1782;90%;36.8105190583928;38.382634701427634
PM10;BOSA;2020;2020;37.59657687991022;20.16299902158951;1782;99%;36.36493621685184;38.828217542968595
PM10;BOSA;2020;2021;32.88080035971223;18.880532226496175;6672;95%;32.42768048808492;33.33392023133955
PM10;BOSA;2020;2021;32.88080035971223;18.880532226496175;6672;90%;32.50054636586339;33.26105435356107
PM10;BOSA;2020;2021;32.88080035971223;18.880532226496175;6672;99%;32.28523754953326;33.47636316989121
PM10;BOSA;2020;2022;32.88080035971223;18.880532226496175;6672;95%;32.42768048808492;33.33392023133955
PM10;BOSA;2020;2022;32.88080035971223;18.880532226496175;6672;90%;32.50054636586339;33.26105435356107
PM10;BOSA;2020;2022;32.88080035971223;18.880532226496175;6672;99%;32.28523754953326;33.47636316989121
PM10;BOSA;2020;2023;32.88080035971223;18.880532226496175;6672;95%;32.42768048808492;33.33392023133955
PM10;BOSA;2020;2023;32.88080035971223;18.880532226496175;6672;90%;32.50054636586339;33.26105435356107
PM10;BOSA;2020;2023;32.88080035971223;18.880532226496175;6672;99%;32.28523754953326;33.47636316989121
PM10;BOSA;2021;2021;31.16229038854805;18.08997413810687;4890;95%;30.65513722588801;31.669443551208094
PM10;BOSA;2021;2021;31.16229038854805;18.08997413810687;4890;90%;30.73669876381955;31.587882013276552
PM10;BOSA;2021;2021;31.16229038854805;18.08997413810687;4890;99%;30.49568291404207;31.82889786305403
PM10;BOSA;2021;2022;31.16229038854805;18.08997413810687;4890;95%;30.65513722588801;31.669443551208094
PM10;BOSA;2021;2022;31.16229038854805;18.08997413810687;4890;90%;30.73669876381955;31.587882013276552
PM10;BOSA;2021;2022;31.16229038854805;18.08997413810687;4890;99%;30.49568291404207;31.82889786305403
PM10;BOSA;2021;2023;31.16229038854805;18.08997413810687;4890;95%;30.65513722588801;31.669443551208094
PM10;BOSA;2021;2023;31.16229038854805;18.08997413810687;4890;90%;30.73669876381955;31.587882013276552
PM10;BOSA;2021;2023;31.16229038854805;18.08997413810687;4890;99%;30.49568291404207;31.82889786305403
PM10;CIUDAD BOLIVAR;2020;2020;43.6381461915282;22.691568107533534;1795;95%;42.58770080961682;44.68859157343958
PM10;CIUDAD BOLIVAR;2020;2020;43.6381461915282;22.691568107533534;1795;90%;42.75672424676509;44.51956813629131
PM10;CIUDAD BOLIVAR;2020;2020;43.6381461915282;22.691568107533534;1795;99%;42.25708905551643;45.01920332753997
PM10;CIUDAD BOLIVAR;2020;2021;37.88081652018854;23.517259096558664;10351;95%;37.427716134944255;38.33391690543282
PM10;CIUDAD BOLIVAR;2020;2021;37.88081652018854;23.517259096558664;10351;90%;37.50057312412417;38.261059916252904
PM10;CIUDAD BOLIVAR;2020;2021;37.88081652018854;23.517259096558664;10351;99%;37.28530148962257;38.47633155075451
PM10;CIUDAD BOLIVAR;2020;2022;39.88118571754784;23.94305591643583;18893;95%;39.53975307953286;40.222618355562815
PM10;CIUDAD BOLIVAR;2020;2022;39.88118571754784;23.94305591643583;18893;90%;39.59465072243607;40.1677207126596
PM10;CIUDAD BOLIVAR;2020;2022;39.88118571754784;23.94305591643583;18893;99%;39.432450580366606;40.32992085472907
PM10;CIUDAD BOLIVAR;2020;2023;39.89086667632443;24.489032097361772;27413;95%;39.60095840593748;40.180774946711374
PM10;CIUDAD BOLIVAR;2020;2023;39.89086667632443;24.489032097361772;27413;90%;39.64757050681698;40.134162845831874
