variable;localidad;year_start;year_end;mean;std;n;ci_90_lower;ci_90_upper;ci_95_lower;ci_95_upper;ci_99_lower;ci_99_upper
PM10;Todas;2020;2021;32,14247132924335;22,38968911519587;305625;32,07585476988055;32,20908788860615;32,0630927290414;32,2218499294453;32,038149926758344;32,246792731728355
PM10;Todas;2020;2022;32,770509054982575;22,341567286745736;447378;32,71556705298492;32,82545105698023;32,705041580099824;32,83597652986533;32,684470074266024;32,85654803569913
PM10;Todas;2020;2023;32,46173632981198;22,53897242741751;602040;32,4139559757318;32,50951668389215;32,40480249946712;32,51867016015684;32,38691250660016;32,53656015302379
PM10;Todas;2021;2021;31,52506686267364;22,298280022377572;161899;31,43391217155986;31,61622155378742;31,41644915830174;31,633684567045538;31,38231838623233;31,66781533911495
PM10;Todas;2021;2022;32,73859154558508;22,279538434852697;303652;32,67208770934281;32,80509538182735;32,65934726291218;32,817835828257984;32,634446665112705;32,842736426057456
PM10;Todas;2021;2023;32,34375938766871;22,558671656570755;458314;32,28894935059111;32,39856942474631;32,27844915977596;32,409069615561464;32,25792706804715;32,42959170729027
PM10;Todas;2022;2022;34,12458290124371;22,17710997142461;141753;34,02769514117591;34,221470661311514;34,00913378309955;34,240032019387876;33,97285629350279;34,27630950898464
PM10;Todas;2022;2023;32,79092130965032;22,687199686839165;296415;32,72237889197424;32,85946372732641;32,70924790323744;32,872594716063205;32,68358400607001;32,89825861323064
PM10;Todas;2023;2023;31,56857495700301;23,077320449377286;154662;31,472053598050508;31,66509631595551;31,453562452822702;31,683587461183315;31,41742222225986;31,719727691746158
PM10;BARRIOS UNIDOS;2020;2020;26,01212254124633;14,101317269691497;29639;25,87739116616316;26,1468539163295;25,851578667486052;26,17266641500661;25,801127154382137;26,223117928110526
PM10;BARRIOS UNIDOS;2020;2021;25,113602263254943;14,25989084264057;39589;24,995715144093566;25,23148938241632;24,973130089017577;25,25407443749231;24,928987276029325;25,298217250480562
PM10;BARRIOS UNIDOS;2020;2022;25,189935728892785;14,326505759005903;47922;25,082287109642092;25,297584348143477;25,06166372730217;25,318207730483397;25,021355286416707;25,358516171368862
PM10;BARRIOS UNIDOS;2020;2023;25,073776028028103;14,5242122678871;55373;24,972249839242775;25,17530221681343;24,95279949200829;25,194752564047917;24,914783904077357;25,23276815197885
PM10;BARRIOS UNIDOS;2021;2021;22,437095477386933;14,3941973616499;9950;22,199715759112436;22,67447519566143;22,15423202234499;22,719958932428877;22,065323784420556;22,80886717035331
PM10;BARRIOS UNIDOS;2021;2022;23,857069408740358;14,586482462017816;18283;23,679619365921194;24,03451945155952;23,64562135646086;24,068517461019855;23,57916894689431;24,134969870586406
PM10;BARRIOS UNIDOS;2021;2023;23,993040335742595;14,923852917601259;25734;23,84001258195489;24,1460680895303;23,810694508017395;24,175386163467795;23,753390792301524;24,232689879183667
PM10;BARRIOS UNIDOS;2022;2022;25,552586103444135;14,634275873345782;8333;25,288864265996295;25,816307940891974;25,238331440197953;25,866840766690316;25,13955084525968;25,96562136162859
PM10;BARRIOS UNIDOS;2022;2023;24,97388494678155;15,166927716007214;15784;24,7753020555736;25,172467837989497;24,73725457927549;25,21051531428761;24,662886167163137;25,28488372639996
PM10;BARRIOS UNIDOS;2023;2023;24,32668098241847;15,717060605275147;7451;24,027147545608223;24,626214419228717;23,969751271405997;24,683610693430943;23,857551846205894;24,795810118631046
PM10;BOSA;2020;2020;37,57970852017937;20,16215511420771;1784;36,79412477760703;38,365292262751716;36,6434785724893;38,51593846786945;36,348811433884315;38,81060560647443
PM10;BOSA;2020;2021;32,74676923076923;18,950173959419306;6825;32,369415983764334;33,12412247777413;32,29710638865632;33,196432072882146;32,155751590981275;33,33778687055719
PM10;BOSA;2020;2022;32,74676923076923;18,950173959419306;6825;32,369415983764334;33,12412247777413;32,29710638865632;33,196432072882146;32,155751590981275;33,33778687055719
PM10;BOSA;2020;2023;32,74676923076923;18,950173959419306;6825;32,369415983764334;33,12412247777413;32,29710638865632;33,196432072882146;32,155751590981275;33,33778687055719
PM10;BOSA;2021;2021;31,036401507637372;18,19936174488818;5041;30,61470024709259;31,458102768182155;30,53388514399285;31,538917871281893;30,37589151894813;31,696911496326614
PM10;BOSA;2021;2022;31,036401507637372;18,19936174488818;5041;30,61470024709259;31,458102768182155;30,53388514399285;31,538917871281893;30,37589151894813;31,696911496326614
PM10;BOSA;2021;2023;31,036401507637372;18,19936174488818;5041;30,61470024709259;31,458102768182155;30,53388514399285;31,538917871281893;30,37589151894813;31,696911496326614
PM10;CHAPINERO;2020;2020;39,956541564363384;24,972289639208913;8553;39,51234680414782;40,40073632457895;39,42723328363842;40,485849845088346;39,26085575147417;40,6522273772526
PM10;CHAPINERO;2020;2021;37,312625826862245;23,030302521931155;17385;37,02530791854937;37,59994373517512;36,970259829730296;37,654991823994195;36,862662559444146;37,762589094280344
PM10;CHAPINERO;2020;2022;36,56123113477362;22,141849200018076;22727;36,3196362176105;36,80282605193674;36,27334943759433;36,849112831952915;36,18287882521999;36,939583444327255
PM10;CHAPINERO;2020;2023;35,93789938687688;22,059330102658155;26259;35,71397788048838;36,16182089326538;35,671077569216976;36,20472120453678;35,587226750819305;36,28857202293445
PM10;CHAPINERO;2021;2021;34,75223052536232;20,660421409121216;8832;34,39058552727711;35,11387552344753;34,32129007209476;35,18317097862988;34,18583397202996;35,31862707869468
PM10;CHAPINERO;2021;2022;34,5124029913927;19,96685788459316;14174;34,23652366493486;34,78828231785054;34,18366591109211;34,84114007169328;34,08034794353291;34,94445803925249
PM10;CHAPINERO;2021;2023;33,996667796227264;20,221178140182904;17706;33,7466930095851;34,24664258286943;33,698799688252286;34,29453590420224;33,60518730280097;34,38814828965356
PM10;CHAPINERO;2022;2022;34,1158929239985;18,75920704205801;5342;33,69364733077813;34,538138517218876;33,61272950975537;34,619056338241634;33,454537615885386;34,77724823211162
PM10;CHAPINERO;2022;2023;33,244681090827136;19,746806699796227;8874;32,89984734130883;33,589514840345444;32,83377318256955;33,65558899908472;32,70461404893074;33,78474813272353
PM10;CHAPINERO;2023;2023;31,92701019252548;21,087527424175963;3532;31,343220361930488;32,51080002312047;31,23132574085343;32,62269464419753;31,012544932370385;32,84147545268057
PM10;CIUDAD BOLIVAR;2020;2020;43,790889011595794;23,03006945852466;1811;42,90028301370198;44,68149500948961;42,72949990881997;44,85227811437162;42,395448593279035;45,186329429912554
PM10;CIUDAD BOLIVAR;2020;2021;38,04097479976558;23,751864882226815;10238;37,65482420242171;38,42712539710945;37,580835217511876;38,50111438201928;37,43620762132616;38,645741978204995
PM10;CIUDAD BOLIVAR;2020;2022;40,037744246634816;24,377034360093443;18424;39,74232553315317;40,33316296011646;39,685725711427395;40,38976278184224;39,57509593252785;40,50039256074178
PM10;CIUDAD BOLIVAR;2020;2023;36,853595357859085;25,288450982431925;30417;36,61508649413064;37,09210422158753;36,56939186405259;37,13779885166558;36,480080077740176;37,227110637977994
PM10;CIUDAD BOLIVAR;2021;2021;36,805292512163284;23,724218992656652;8427;36,380154013345994;37,230431010980574;36,298691669923336;37,31189335440323;36,13945095616138;37,471134068165185
PM10;CIUDAD BOLIVAR;2021;2022;39,62861012460122;24,485303620801353;16613;39,31612241739451;39,94109783180792;39,256251689565644;40,00096855963679;39,13922761486628;40,117992634336154
PM10;CIUDAD BOLIVAR;2021;2023;36,41440641823394;25,36125135705589;28606;36,16775510443837;36,661057732029505;36,12050033241756;36,70831250405031;36,028138916405815;36,80067392006206
PM10;CIUDAD BOLIVAR;2022;2022;42,535047642316144;24,914253083305805;8186;42,08205785066897;42,98803743396332;41,99525828333248;43,074837001299805;41,825583634148664;43,244511650483624
PM10;CIUDAD BOLIVAR;2022;2023;36,2511675504237;26,01325051838178;20179;35,94994186640112;36,552393234446285;35,89222995763844;36,61010514320896;35,77942726408603;36,72290783676137
PM10;CIUDAD BOLIVAR;2023;2023;31,962012007004088;25,876506293312108;11993;31,57332275609833;32,35070125790985;31,498849229184497;32,42517478482368;31,353277483891578;32,5707465301166
PM10;ENGATIVÁ;2020;2020;29,14815573770492;23,984239254912314;9760;28,748791176586003;29,547520298823834;28,6722696628965;29,624041812513337;28,52269065770132;29,773620817708515
PM10;ENGATIVÁ;2020;2021;27,095977620340328;19,63509086529923;30206;26,91014288942329;27,281812351257365;26,87453979863236;27,317415442048297;26,8049522632501;27,387002977430555
PM10;ENGATIVÁ;2020;2022;28,553963877914295;19,075997945774073;46066;28,407768714155562;28,70015904167303;28,379760521787876;28,728167234040715;28,32501838913396;28,782909366694632
PM10;ENGATIVÁ;2020;2023;28,40182581973912;18,469793229642903;61178;28,27899757966082;28,52465405981742;28,25546626506221;28,54818537441603;28,20947456407759;28,59417707540065
PM10;ENGATIVÁ;2021;2021;26,116360168248068;17,088967260516252;20446;25,919771457228148;26,31294887926799;25,882107016957562;26,350613319538574;25,808488825338603;26,424231511157533
PM10;ENGATIVÁ;2021;2022;28,394229603922216;17,520591966259254;36306;28,24297872305777;28,545480484786662;28,214001653453295;28,574457554391138;28,157365370595315;28,631093837249118
PM10;ENGATIVÁ;2021;2023;28,26015986619472;17,221489043640005;51418;28,135235201820098;28,38508453056934;28,111302125128976;28,409017607260463;28,064524975673518;28,45579475671592
PM10;ENGATIVÁ;2022;2022;31,33075662042875;17,633361230042237;15860;31,10043424060738;31,56107900025012;31,05630566269254;31,60520757816496;30,97005103678428;31,691462204073222
PM10;ENGATIVÁ;2022;2023;29,675377760557925;17,16257158443689;30972;29,514965343129546;29,835790177986304;29,48423282303938;29,86652269807647;29,424165065927365;29,926590455188485
PM10;ENGATIVÁ;2023;2023;27,93806246691371;16,476842181338835;15112;27,717583638881212;28,158541294946208;27,675340801728858;28,200784132098562;27,59277171274913;28,28335322107829
PM10;FONTIBÓN;2020;2021;46,94248285563567;26,811492042542557;5687;46,357588556535575;47,52737715473576;46,24550349700299;47,63946221426834;46,02638417527944;47,858581535991895
PM10;FONTIBÓN;2020;2022;47,358375902765545;27,17834893860299;22708;47,061702507000284;47,655049298530805;47,004863326521004;47,711888479010085;46,89376733463343;47,82298447089766
PM10;FONTIBÓN;2020;2023;46,4919577424782;28,028399641769518;45767;46,27645235771315;46,70746312724325;46,235165644598496;46,7487498403579;46,154470569471606;46,82944491548479
PM10;FONTIBÓN;2021;2021;46,94248285563567;26,811492042542557;5687;46,357588556535575;47,52737715473576;46,24550349700299;47,63946221426834;46,02638417527944;47,858581535991895
PM10;FONTIBÓN;2021;2022;47,358375902765545;27,17834893860299;22708;47,061702507000284;47,655049298530805;47,004863326521004;47,711888479010085;46,89376733463343;47,82298447089766
PM10;FONTIBÓN;2021;2023;46,4919577424782;28,028399641769518;45767;46,27645235771315;46,70746312724325;46,235165644598496;46,7487498403579;46,154470569471606;46,82944491548479
PM10;FONTIBÓN;2022;2022;47,49733270665648;27,299191715612867;17021;47,153134860481465;47,84153055283149;47,08718883263701;47,90747658067595;46,958290167993766;48,03637524531919
PM10;FONTIBÓN;2022;2023;46,42803218562874;28,19655286095822;40080;46,19636236835419;46,65970200290329;46,15197861583058;46,704085755426895;46,06522997569667;46,79083439556081
PM10;FONTIBÓN;2023;2023;45,63872804544863;28,816177836264643;23059;45,326579837094854;45,950876253802406;45,266775932886574;46,010680158010686;45,149885302278854;46,12757078861841
PM10;KENNEDY;2020;2020;52,21312766461393;30,10338139416226;16888;51,83208179998901;52,594173529238844;51,75907587616572;52,66717945306214;51,616377784047536;52,80987754518032
PM10;KENNEDY;2020;2021;53,20244253669344;29,43703632888668;36110;52,94763120445546;53,45725386893142;52,898813719109114;53,506071354277765;52,80339891212958;53,6014861612573
PM10;KENNEDY;2020;2022;52,648604370264636;28,887335280460523;45535;52,42592965574262;52,87127908478665;52,3832694276734;52,913939312855874;52,29988979774917;52,997318942780105
PM10;KENNEDY;2020;2023;52,48935441510505;28,72343067138841;56352;52,29032556251408;52,68838326769602;52,25219571450651;52,72651311570358;52,17767118710275;52,80103764310734
PM10;KENNEDY;2021;2021;54,07163146394756;28,81166274138617;19222;53,72979591507595;54,413467012819176;53,66430326607654;54,478959661818585;53,53629201853356;54,606970909361564
PM10;KENNEDY;2021;2022;52,905326910322195;28,14322415196204;28647;52,631815419073355;53,178838401571035;52,57941463586709;53,2312391847773;52,47699513447652;53,33365868616787
PM10;KENNEDY;2021;2023;52,607561321710925;28,111777444875205;39464;52,374792286449626;52,840330356972224;52,33019791293586;52,88492473048599;52,24303756241646;52,97208508100539
PM10;KENNEDY;2022;2022;50,52668435013263;26,5714796194851;9425;50,076443382117056;50,97692531814821;49,99017297800163;51,063195722263636;49,82153662695153;51,23183207331374
PM10;KENNEDY;2022;2023;51,21726608042683;27,358915009512835;20242;50,900951439600924;51,53358072125274;50,84034865011108;51,59418351074258;50,72189551763159;51,712636643222076
PM10;KENNEDY;2023;2023;51,81897938430248;28,014337110157737;10817;51,375889953124954;52,262068815480006;51,29099189873351;52,34696686987145;51,125041397123525;52,512917371481436
PM10;PUENTE ARANDA;2020;2020;33,83241152581706;21,13195654991641;10342;33,490586695702575;34,17423635593154;33,4250909319207;34,239732119713416;33,297065368383024;34,36775768325109
PM10;PUENTE ARANDA;2020;2021;32,150326388617444;19,874993682688284;25583;31,94592951542183;32,35472326181306;31,906769788375126;32,39388298885976;31,830230019376973;32,47042275785791
PM10;PUENTE ARANDA;2020;2022;32,31358755029712;19,428024919172366;37527;32,14862145064086;32,47855364995338;32,11701683083651;32,51015826975773;32,0552450263172;32,57193007427704
PM10;PUENTE ARANDA;2020;2023;30,95698904975381;19,472105752713112;54428;30,81969984786019;31,094278251647427;30,79339802210157;31,120580077406046;30,741991236976737;31,17198686253088
PM10;PUENTE ARANDA;2021;2021;31,00892329899613;18,890298108466368;15241;30,757221837723076;31,260624760269184;30,70899692010172;31,308849677890542;30,614735157070516;31,403111440921744
PM10;PUENTE ARANDA;2021;2022;31,735780761449327;18,707218670542208;27185;31,549148546109873;31,92241297678878;31,513392437133863;31,95816908576479;31,443505452253927;32,02805607064473
PM10;PUENTE ARANDA;2021;2023;30,282452479245116;18,999148912868684;44086;30,13361230096683;30,4312926575234;30,10509732538611;30,45980763310412;30,049364604590544;30,515540353899688
PM10;PUENTE ARANDA;2022;2022;32,66327863362358;18,430171989302753;11944;32,38587289827691;32,940684368970246;32,33272145162778;32,99383581561937;32,22882745086862;33,09772981637853
PM10;PUENTE ARANDA;2022;2023;29,89860287744843;19,045552610806652;28845;29,714144020966376;30,08306173393048;29,678804429150464;30,118401325746394;29,60973175687411;30,18747399802275
PM10;PUENTE ARANDA;2023;2023;27,94479616590734;19,23102894412749;16901;27,70146519764892;28,188127134165764;27,65484456125742;28,234747770557263;27,56371941576151;28,32587291605317
PM10;SAN CRISTOBAL;2020;2020;23,545124167171412;19,964289482092862;8255;23,18365494695367;23,906593387389155;23,114392204404883;23,97585612993794;22,978998507906077;24,111249826436747
PM10;SAN CRISTOBAL;2020;2021;22,034905717947154;18,450377191908547;16387;21,797818941018825;22,271992494875484;21,752394502287412;22,317416933606896;21,663607219201747;22,40620421669256
PM10;SAN CRISTOBAL;2020;2022;23,11676888315042;18,12279450143338;24784;22,92741118889997;23,30612657740087;22,891132688099933;23,34240507820091;22,820224300470755;23,413313465830086
PM10;SAN CRISTOBAL;2020;2023;22,48235116804823;17,650394004980317;33175;22,322951165734;22,641751170362458;22,292412724268026;22,672289611828432;22,232724484543528;22,73197785155293
